title,writer,publisher,school,id_number,call_num,description,pubDate,img,catgory,rental_count,like_count,book,member,affiliation,rental_requset_member,rental_requset_status,rental_requset_data,rental_status,over_due_status,return_date,reservation_count
완벽한 아이,모드 쥘리앵,복복서가,대덕소프트웨어마이스터고등학교,IT00013366,868 쥘298ㅇ c.2,"가족에 의해 세상과 단절되었으나 삶에의 의지를 잃지 않고 끝끝내 자유를 향해 나아간 자신의 삶을 담은 프랑스 출생의 심리치료사 모드 쥘리앵의 에세이. 소설가 김영하는 ""그 어떤 출구도 보이지 않는 곳에서, 철저히 혼자가 되어 갇혀 있다고 느끼는 모든 이들에게 이 책을 권하고 싶다""고 전했다.",2020-12-04,https://image.aladin.co.kr/product/25734/49/cover500/k342736979_1.jpg,국내도서>에세이>외국에세이,0,0,1,,1,,False,,False,False,,0
체육복을 읽는 아침,이원재,정미소,대덕소프트웨어마이스터고등학교,IT00016842,370.4 이66ㅊ,"이원재 교사가 읽어낸 학생들의 마음을 담은 책이다. 한 젊은 교사가 자신이 준 것보다 더 많은 것을 아이들로부터 돌려받으며 조금씩 성장해 온 이야기이면서, 우리가 희망을 찾을 곳은 아이들의 마음속에 있는 작은 씨앗임을 그래서 누구 하나 빠짐없이 귀하고 소중한 존재라는 사실을 확인해 온 기록이다.",2023-03-15,https://image.aladin.co.kr/product/31327/16/cover500/k212832791_1.jpg,국내도서>에세이>한국에세이,0,0,1,,1,,False,,False,False,,0
없음의 대명사,오은,문학과지성사,대덕소프트웨어마이스터고등학교,IT00016898,811.7 오67ㅇ,시인 오은의 여섯번째 시집 『없음의 대명사』가 문학과지성사 시인선 585번째로 출간되었다. 전작 『나는 이름이 있었다』 이후 5년 만에 펴내는 시집이라 반가움이 크다. “나는 이름이 있었다”라고 했던 시인은 이제 “없음”에 대해 이야기한다. 그것도 “이름”을 가린 “대명사”로. ‘있었다’가 ‘없음’으로 가는 길에는 ‘잃었다’가 놓여 있다.,2023-05-05,https://image.aladin.co.kr/product/31635/80/cover500/8932041520_2.jpg,국내도서>소설/시/희곡>시>한국시,0,0,1,,1,,False,,False,False,,0
없음의 대명사,오은,문학과지성사,대덕소프트웨어마이스터고등학교,IT00016900,811.7 오67ㅇ c.3,시인 오은의 여섯번째 시집 『없음의 대명사』가 문학과지성사 시인선 585번째로 출간되었다. 전작 『나는 이름이 있었다』 이후 5년 만에 펴내는 시집이라 반가움이 크다. “나는 이름이 있었다”라고 했던 시인은 이제 “없음”에 대해 이야기한다. 그것도 “이름”을 가린 “대명사”로. ‘있었다’가 ‘없음’으로 가는 길에는 ‘잃었다’가 놓여 있다.,2023-05-05,https://image.aladin.co.kr/product/31635/80/cover500/8932041520_2.jpg,국내도서>소설/시/희곡>시>한국시,0,0,1,,1,,False,,False,False,,0
없음의 대명사,오은,문학과지성사,대덕소프트웨어마이스터고등학교,IT00016902,811.7 오67ㅇ c.5,시인 오은의 여섯번째 시집 『없음의 대명사』가 문학과지성사 시인선 585번째로 출간되었다. 전작 『나는 이름이 있었다』 이후 5년 만에 펴내는 시집이라 반가움이 크다. “나는 이름이 있었다”라고 했던 시인은 이제 “없음”에 대해 이야기한다. 그것도 “이름”을 가린 “대명사”로. ‘있었다’가 ‘없음’으로 가는 길에는 ‘잃었다’가 놓여 있다.,2023-05-05,https://image.aladin.co.kr/product/31635/80/cover500/8932041520_2.jpg,국내도서>소설/시/희곡>시>한국시,0,0,1,,1,,False,,False,False,,0
단어의 발견,차병직,낮은산,대덕소프트웨어마이스터고등학교,IT00016903,818 차44ㄷ,"인권변호사 차병직 에세이. 저자는 관측할 수도 없고, 그렇다고 존재하지 않는 것도 아닌 '겨우 존재하는' 말들의 희미한 흔적을 더듬고, 너무나 평범하고 납작해서 우리 관심에서 멀어진 단어들을 '새롭게 발견'해낸다.",2018-09-28,https://image.aladin.co.kr/product/16931/34/cover500/k842534379_1.jpg,국내도서>에세이>한국에세이,0,0,1,,1,,False,,False,False,,0
잔망뤂세이,정지음,유영,대덕소프트웨어마이스터고등학교,IT00016905,818 정78ㅈ,"짙은 분홍색 피부, 동그랗고 맑아 보이지만 어딘가 광기 어린 눈빛, 다채로운 표정을 만드는 이목구비 쓰기의 달인, 짤뚱한 이등신 몸매, 마음 깊이 넣어둔 할 말을 대신 해주면서도 쭈뼛거리는 은근히 소심한 면이 있는 귀여움까지! 잔망스러움으로 모두에게 사랑받는 분홍 비버 잔망루피가 인간 잔망루피로 불리는 정지음 작가와 만났다.",2023-08-23,https://image.aladin.co.kr/product/32314/24/cover500/k642834150_2.jpg,국내도서>에세이>사진/그림 에세이,0,0,1,,1,,False,,False,False,,0
사소한 추억의 힘,탁현민,메디치,대덕소프트웨어마이스터고등학교,IT00016926,814.7 탁94ㅅ c.2,"공연연출가 탁현민의 대단치는 않지만 그리운 기억들을 그러모은 책이다. 2013년 프랑스 파리와 2014년 이후 제주의 서쪽에서 있었던 일상들, 그리고 청와대 의전비서관 생활을 마친 후 지난 1년 동안의 삶과 추억에 관해 쓴 산문집이다.",2023-08-21,https://image.aladin.co.kr/product/32294/34/cover500/k722834950_1.jpg,국내도서>에세이>명사에세이>기타 명사에세이,0,0,1,,1,,False,,False,False,,0
詩누이,싱고,창비,대덕소프트웨어마이스터고등학교,IT00017367,814.7 싱15ㅅ c.3,"<싱고,라고 불렀다>의 신미나 시인이 '싱고'라는 이름으로 출간한 웹툰 에세이. ""종이책을 벗어나 다른 방식으로 시를 읽어보면 어떨까?""하는 고민에서 시작한 싱고의 웹툰 에세이는 시 읽기의 새로운 방향을 제시하면서 일상에 지친 우리의 마음을 토닥토닥 위로해준다.",2017-06-12,https://image.aladin.co.kr/product/11088/72/cover500/8936473611_1.jpg,국내도서>에세이>사진/그림 에세이,0,0,1,,1,,False,,False,False,,0
국어실력이 밥먹여준다 1,김경원,유토피아,대덕소프트웨어마이스터고등학교,EM00009231,714 김14ㄱ v.1,"의미가 유사한 단어들 사이에 존재하는 미세한 차이를 해설한 책. 한국어를 남들이 잘 이해할 수 있도록 말하거나 쓰고 싶은 사람, 상황에 어울리는 자연스러운 표현력을 기르고 싶은 사람, 문맥에 딱 들어맞는 단어를 구사하고 싶은 사람들을 위한 지침서이다.",2006-08-20,https://image.aladin.co.kr/product/68/16/cover500/8991645178_1.jpg,국내도서>소설/시/희곡>문학의 이해>한글이야기,0,0,1,,1,,False,,False,False,,0
그 남자 그 여자 2,이미나,랜덤하우스중앙,대덕소프트웨어마이스터고등학교,EM00011104,818 이38ㄱ v.2 c.2,"연인이라 불리는, 또는 불렸던 두 사람. 같은 시간, 같은 상황에서 그 남자와 그 여자는 서로 어떤 생각을 하고 있었을까? 사랑하지만 생각도, 표현 방식도 너무나 다른 남자와 여자의 진짜 속마음을 섬세한 심리 묘사와 마음을 울리는 감동적인 글로 생생하게 풀어낸 사랑에 관한 짧은 심리 드라마.",2013-12-17,https://image.aladin.co.kr/product/3435/95/cover500/8901162024_1.jpg,국내도서>에세이>사랑/연애 에세이,0,0,1,,1,,False,,False,False,,0
마음 미술관,정혜신,문학동네,대덕소프트웨어마이스터고등학교,EM00009341,814.6 정94ㅁ,"<사람 vs 사람>, <삼색공감>의 저자이자, 예리한 심리분석과 통찰력 가득한 칼럼으로 잘 알려진 정신과 전문의 정혜신의 그림에세이. 세상과 사람을 차분하게 성찰하며 풍부한 영감(靈感)을 전달하는 그녀의 글과, 온기가 느껴지는 화가 전용성의 질박한 그림이 어우러져 있다. 말없이 마음속으로 스며드는 그림과 더불어, 인간과 삶에 대한 촌철살인의 성찰, 자신을 되돌아보게 하는 저자의 한마디 한마디가 설득력 있다.",2007-11-14,https://image.aladin.co.kr/product/100/61/cover500/8954604307_1.jpg,국내도서>에세이>사진/그림 에세이,0,0,1,,1,,False,,False,False,,0
 KBS아나운서와 함께배우는 바른말 고운말 2,케이비에스한국어연구회,한국방송출판,대덕소프트웨어마이스터고등학교,EM00009368,711.25 케68ㅂ,"2006년 출간된 2권에는 지난 10여 년동안 우리말을 바르고 곱게 가꾸기 위한 길라잡이 역할을 했던  KBS 한국어 연구회의 성과가 고스란히 담겨 있다. KBS 한국어능력시험을 대비하는 수험생을 비롯하여, 일반인과 학생, 방송관계자들이 쉽게 이해 할 수 있고, 일상 언어생활에서 활용할 수 있도록 구성했다.",2006-06-01,https://image.aladin.co.kr/product/65/88/cover500/8972002194_1.jpg,국내도서>소설/시/희곡>문학의 이해>한글이야기,0,0,1,,1,,False,,False,False,,0
버리고 갈 것만 남아서 참 홀가분하다,박경리,마로니에북스,대덕소프트웨어마이스터고등학교,EM00009380,811.6 박14ㅂ,"“삶에 고통이 없었다면, 문학을 껴안지 못했을 것이다.” 『토지』의 작가 박경리가 한국 문학사에 남긴 또 다른 걸작. 자신이 걸어온 인생의 여정에 대해 담담히 털어놓는다.",2024-09-03,https://image.aladin.co.kr/product/34612/75/cover500/k302933883_1.jpg,국내도서>소설/시/희곡>시>한국시,0,0,1,,1,,False,,False,False,,0
버리고 갈 것만 남아서 참 홀가분하다,박경리,마로니에북스,대덕소프트웨어마이스터고등학교,EM00009381,811.6 박14ㅂ c.2,"“삶에 고통이 없었다면, 문학을 껴안지 못했을 것이다.” 『토지』의 작가 박경리가 한국 문학사에 남긴 또 다른 걸작. 자신이 걸어온 인생의 여정에 대해 담담히 털어놓는다.",2024-09-03,https://image.aladin.co.kr/product/34612/75/cover500/k302933883_1.jpg,국내도서>소설/시/희곡>시>한국시,0,0,1,,1,,False,,False,False,,0
사람풍경,김형경,예담,대덕소프트웨어마이스터고등학교,EM00009406,180.4 김94ㅅ,"소설가 김형경의 첫 번째 심리 에세이. 김형경 작가는 이십 여 년 전 '인간의 마음을 쉽고 재미있게, 그러면서도 해부도처럼 한 눈에 알아볼 수 있게 기술한 책은 없을까?'하던 꿈을 떠올리며 이 글을 썼다고 한다. 김형경의 심리 에세이는 깊이 있는 통찰에 문학적인 향기까지 더해져 이해하기 쉬우면서도 깨달음을 얻을 수 있다.",2012-03-10,https://image.aladin.co.kr/product/1570/33/cover500/8996773204_1.jpg,국내도서>에세이>여행에세이>해외여행에세이,0,0,1,,1,,False,,False,False,,0
 스무 살이 되는 당신 여자에게,장영희 김점선 이은미 조은미 김현진 강지영 오지혜 최순자 이나미,한겨레출판,대덕소프트웨어마이스터고등학교,EM00009455,818 장64ㅇ,"장영희, 김점선, 이은미, 조은미, 김현진, 강지영, 조지혜, 최순자, 이나미. 교수, 작가, 가수, 배우, 기자 등 각자에게 주어진 일을 사랑하고 최선을 다해 인생을 살아가는 아홉 명 여성들이, 20대의 출발선에 선 여성들에게 보내는 메시지를 모았다. 여자의 나이, 결혼, 20대의 몸, 사람과의 관계 등에 대한 조언과 격려를 전하는 동시에 백 명의 여성에게는 백 가지 행복의 기준이, 천 명의 여성에게는 천 가지 색깔의 삶이 있음을 말하는 책이다.",2007-01-30,https://image.aladin.co.kr/product/88/9/cover500/8984312134_1.jpg,국내도서>에세이>한국에세이,0,0,1,,1,,False,,False,False,,0
나는 너랑 노는 게 제일 좋아,하태완,북로망스,대덕소프트웨어마이스터고등학교,IT00016920,818 하883ㄴ c.4,"『모든 순간이 너였다』, 『아무런 대가 없이 건네는 다정』 등 세계에서 100만 부 이상 판매된 베스트셀러로 수많은 독자에게 뜨거운 울림을 준 하태완 작가가 한층 더 예리해진 통찰과 무르익은 글로 돌아왔다.",2023-07-17,https://image.aladin.co.kr/product/32050/39/cover500/s142834896_1.jpg,국내도서>에세이>한국에세이,0,0,1,,1,,False,,False,False,,0
나는 너랑 노는 게 제일 좋아,하태완,북로망스,대덕소프트웨어마이스터고등학교,IT00016879,818 하883ㄴ,"『모든 순간이 너였다』, 『아무런 대가 없이 건네는 다정』 등 세계에서 100만 부 이상 판매된 베스트셀러로 수많은 독자에게 뜨거운 울림을 준 하태완 작가가 한층 더 예리해진 통찰과 무르익은 글로 돌아왔다.",2023-07-17,https://image.aladin.co.kr/product/32050/39/cover500/s142834896_1.jpg,국내도서>에세이>한국에세이,0,0,1,,1,,False,,False,False,,0
신발의 눈을 꼭 털어주세요,심지아,문학과지성사,대덕소프트웨어마이스터고등학교,IT00016896,811.7 심78ㅅ c.4,2010년 『세계의 문학』 신인상을 통해 작품 활동을 시작한 심지아 시인의 두번째 시집 『신발의 눈을 꼭 털어주세요』가 문학과지성사에서 출간되었다. “우울하면서도 따뜻한 독을 품고 있”다는 평을 받으며 꿈결 같은 언어 겹겹을 직조해나가는 시 세계를 펼쳐 보였던 『로라와 로라』 이후 5년 만이다.,2023-05-03,https://image.aladin.co.kr/product/31601/87/cover500/8932041490_1.jpg,국내도서>소설/시/희곡>시>한국시,0,0,1,,1,,False,,False,False,,0
당신은 결국 무엇이든 해내는 사람,김상현,필름,대덕소프트웨어마이스터고등학교,IT00016912,814.7 김52ㄷ c.2,<내가 죽으면 장례식에 누가 와줄까>를 통해 수많은 독자의 사랑을 받은 김상현 작가의 신작 <당신은 결국 무엇이든 해내는 사람>이 10만 부라는 놀라운 기록을 보여주었다. 이에 10만 부 기념 특별 리커버 에디션을 준비했다.,2022-04-20,https://image.aladin.co.kr/product/31100/55/cover500/k492831631_1.jpg,국내도서>에세이>한국에세이,0,0,1,,1,,False,,False,False,,0
詩누이,싱고,창비,대덕소프트웨어마이스터고등학교,IT00017370,814.7 싱15ㅅ c.6,"<싱고,라고 불렀다>의 신미나 시인이 '싱고'라는 이름으로 출간한 웹툰 에세이. ""종이책을 벗어나 다른 방식으로 시를 읽어보면 어떨까?""하는 고민에서 시작한 싱고의 웹툰 에세이는 시 읽기의 새로운 방향을 제시하면서 일상에 지친 우리의 마음을 토닥토닥 위로해준다.",2017-06-12,https://image.aladin.co.kr/product/11088/72/cover500/8936473611_1.jpg,국내도서>에세이>사진/그림 에세이,0,0,1,,1,,False,,False,False,,0
詩누이,싱고,창비,대덕소프트웨어마이스터고등학교,IT00017371,814.7 싱15ㅅ c.7,"<싱고,라고 불렀다>의 신미나 시인이 '싱고'라는 이름으로 출간한 웹툰 에세이. ""종이책을 벗어나 다른 방식으로 시를 읽어보면 어떨까?""하는 고민에서 시작한 싱고의 웹툰 에세이는 시 읽기의 새로운 방향을 제시하면서 일상에 지친 우리의 마음을 토닥토닥 위로해준다.",2017-06-12,https://image.aladin.co.kr/product/11088/72/cover500/8936473611_1.jpg,국내도서>에세이>사진/그림 에세이,0,0,1,,1,,False,,False,False,,0
당신을 만나 행복합니다,엮은이 류중현,한국방송출판,대덕소프트웨어마이스터고등학교,EM00009308,818 류76ㄷ,,1998-07-30,https://image.aladin.co.kr/product/3/51/cover500/9788988246030.gif,국내도서>소설/시/희곡>영미소설,0,0,1,,1,,False,,False,False,,0
청춘의 문장들,김연수,마음산책,대덕소프트웨어마이스터고등학교,EM00009623,814.6 김64ㅊ,"김연수 작가의 산문집 『청춘의 문장들』이 전체적인 내용을 다듬어 새로이 출간되었다. 출간된 후 수많은 독자들에게 사랑을 받으며 한창 때의 청춘에게는 뜨거운 공감을, 이미 청춘이 지난 사람에게는 아련한 추억을 불러일으켰던 책이다.",2022-07-20,https://image.aladin.co.kr/product/29806/74/cover500/8960907480_1.jpg,국내도서>에세이>한국에세이,0,0,1,,1,,False,,False,False,,0
